user_id,total_orders,avg_days_between_orders,avg_order_hour,order_variability,avg_basket_size,reorder_rate,hierarchical_cluster
1,2.4849066497880004,19.0,10.090909090909092,11.0,1.9315214116032138,0.6949152542372882,0
2,2.772588722239781,16.285714285714285,10.6,20.0,2.7032769223495525,0.47692307692307695,0
3,2.639057329615259,12.0,16.307692307692307,15.166666666666666,2.120263536200091,0.625,0
4,1.9459101490553132,17.0,12.5,3.5,1.5260563034950494,0.05555555555555555,1
5,1.791759469228055,11.5,15.0,2.5,2.327277705584417,0.3783783783783784,0
6,1.6094379124341003,13.333333333333334,17.0,1.6666666666666667,1.7346010553881064,0.14285714285714285,3
7,3.091042453358316,10.45,13.476190476190476,38.5,2.424802725718295,0.6699029126213593,0
8,1.6094379124341003,23.333333333333332,5.5,1.6666666666666667,2.8526314299133175,0.2653061224489796,1
9,1.6094379124341003,22.0,13.25,1.6666666666666667,3.270835563798912,0.23684210526315788,1
10,1.9459101490553132,21.8,17.0,3.5,3.3877743613300146,0.34265734265734266,3
11,2.1972245773362196,18.714285714285715,10.875,6.0,2.6692103677859462,0.35106382978723405,1
12,1.9459101490553132,26.0,11.166666666666666,3.5,2.760009940032921,0.17567567567567569,1
13,2.639057329615259,7.666666666666667,15.384615384615385,15.166666666666666,2.0476928433652555,0.6419753086419753,0
14,2.70805020110221,21.23076923076923,10.714285714285714,17.5,2.842222413998582,0.3238095238095238,1
15,3.1780538303479458,10.636363636363637,11.26086956521739,46.0,1.4522523289116882,0.8194444444444444,0
16,2.0794415416798357,19.333333333333332,13.714285714285714,4.666666666666667,2.538973871058276,0.34285714285714286,3
17,3.7376696182833684,8.0,13.75609756097561,143.5,2.122261538862764,0.717687074829932,2
18,2.0794415416798357,5.833333333333333,15.285714285714286,4.666666666666667,2.0149030205422647,0.2564102564102564,3
19,2.3978952727983707,9.333333333333334,13.2,9.166666666666666,3.164067588373206,0.3480392156862745,0
20,1.791759469228055,11.25,11.8,2.5,1.8718021769015913,0.6818181818181818,0
21,3.5553480614894135,10.454545454545455,10.705882352941176,99.16666666666667,1.9757631122049943,0.5024390243902439,0
22,2.833213344056216,12.733333333333333,13.1875,22.666666666666668,1.7227665977411035,0.5072463768115942,0
23,1.791759469228055,18.5,11.8,2.5,2.3978952727983707,0.1,1
24,2.995732273553991,14.666666666666666,13.631578947368421,31.666666666666668,1.1349799328389847,0.5263157894736842,0
25,1.6094379124341003,30.0,17.0,1.6666666666666667,2.0794415416798357,0.09523809523809523,3
26,2.639057329615259,12.166666666666666,13.461538461538462,15.166666666666666,1.7346010553881064,0.39285714285714285,0
27,4.418840607796598,4.432098765432099,12.487804878048781,567.1666666666666,2.3496100316389086,0.7135416666666666,2
28,3.258096538021482,11.541666666666666,14.88,54.166666666666664,2.1546649629174235,0.4207650273224044,0
29,2.995732273553991,11.61111111111111,10.68421052631579,31.666666666666668,2.6026896854443837,0.7022222222222222,0
30,2.302585092994046,21.625,12.777777777777779,7.5,0.8649974374866045,0.45454545454545453,1
31,3.091042453358316,5.55,11.571428571428571,38.5,2.7694588292308535,0.36454849498327757,0
32,1.9459101490553132,22.2,13.166666666666666,3.5,3.169685580677429,0.2982456140350877,1
33,1.6094379124341003,25.333333333333332,16.5,1.6666666666666667,2.9267394020670396,0.3584905660377358,3
34,1.9459101490553132,22.0,12.5,3.5,2.0014800002101243,0.1875,1
35,2.3978952727983707,21.333333333333332,15.8,9.166666666666666,3.065465611568666,0.5108695652173914,3
36,3.6635616461296463,9.54054054054054,14.421052631578947,123.5,1.6361061595162618,0.6405228758169934,0
37,3.2188758248682006,13.521739130434783,14.875,50.0,2.216363917546917,0.44680851063829785,0
38,2.639057329615259,21.75,10.846153846153847,15.166666666666666,2.847812143477369,0.5487179487179488,1
39,2.1972245773362196,11.285714285714286,14.25,6.0,3.0513021247088017,0.5177304964539007,0
40,2.3978952727983707,12.444444444444445,9.5,9.166666666666666,2.5301632413761213,0.6538461538461539,0
41,1.9459101490553132,26.6,16.666666666666668,3.5,2.639057329615259,0.27692307692307694,3
42,2.8903717578961645,13.875,13.588235294117647,25.5,2.231357583705678,0.5488721804511278,0
43,2.5649493574615367,11.818181818181818,14.833333333333334,13.0,2.6646997602285962,0.4013605442176871,0
44,1.6094379124341003,30.0,9.25,1.6666666666666667,2.5902671654458267,0.1891891891891892,1
45,1.791759469228055,15.75,15.4,2.5,1.7047480922384253,0.05555555555555555,3
46,3.044522437723423,17.36842105263158,14.4,35.0,2.2260450158717116,0.6050955414012739,0
47,1.9459101490553132,9.6,16.333333333333332,3.5,1.8245492920510458,0.19230769230769232,3
48,2.4849066497880004,20.9,13.545454545454545,11.0,2.509599262378372,0.48672566371681414,1
49,2.302585092994046,24.875,13.222222222222221,7.5,1.927891643552635,0.0425531914893617,1
50,4.23410650459726,5.432835820895522,11.220588235294118,391.0,2.049136192184507,0.8035320088300221,2
51,1.6094379124341003,15.333333333333334,14.0,1.6666666666666667,2.367123614131617,0.1724137931034483,3
52,3.367295829986474,8.851851851851851,10.714285714285714,67.66666666666667,1.9822777932261881,0.6982248520710059,0
53,1.6094379124341003,15.333333333333334,15.25,1.6666666666666667,2.538973871058276,0.02857142857142857,3
54,4.3694478524670215,4.7272727272727275,12.974358974358974,513.5,2.2015442384807358,0.5961227786752827,2
55,2.1972245773362196,19.428571428571427,13.75,6.0,2.5973846332146904,0.5057471264367817,1
56,2.639057329615259,7.0,11.692307692307692,15.166666666666666,2.571339155560308,0.6413793103448275,1
57,2.772588722239781,8.071428571428571,10.666666666666666,20.0,1.8152899666382492,0.5694444444444444,0
58,2.833213344056216,9.133333333333333,12.5,22.666666666666668,2.0104486701928845,0.32989690721649484,0
59,2.4849066497880004,16.1,11.727272727272727,11.0,2.322387720290225,0.34782608695652173,1
60,2.302585092994046,25.5,15.333333333333334,7.5,2.2380465718564744,0.3283582089552239,3
61,1.791759469228055,22.75,11.0,2.5,3.1245651453969594,0.09195402298850575,1
62,2.4849066497880004,16.8,12.090909090909092,11.0,2.1972245773362196,0.3375,1
63,3.713572066704308,9.23076923076923,12.4,136.66666666666666,2.633547673804289,0.6091269841269841,0
64,2.4849066497880004,11.7,14.363636363636363,11.0,2.6741486494265287,0.5777777777777777,0
65,2.772588722239781,14.0,11.533333333333333,20.0,2.344549292093078,0.3939393939393939,1
66,2.0794415416798357,28.833333333333332,14.571428571428571,4.666666666666667,1.575536360758419,0.21739130434782608,3
67,3.258096538021482,7.458333333333333,12.32,54.166666666666664,1.4759065198095778,0.7160493827160493,0
68,2.0794415416798357,28.5,13.428571428571429,4.666666666666667,2.538973871058276,0.2714285714285714,1
69,1.9459101490553132,11.2,15.5,3.5,2.3978952727983707,0.4,0
70,2.70805020110221,19.923076923076923,16.642857142857142,17.5,2.1972245773362196,0.3173076923076923,3
71,3.2188758248682006,14.391304347826088,13.375,50.0,2.995732273553991,0.7574370709382151,0
72,2.639057329615259,16.5,13.923076923076923,15.166666666666666,1.5926307941177191,0.6808510638297872,0
73,2.1972245773362196,23.285714285714285,17.375,6.0,1.4880770554298328,0.3333333333333333,3
74,1.9459101490553132,16.0,8.166666666666666,3.5,2.3608540011180215,0.125,1
75,3.2188758248682006,8.73913043478261,12.916666666666666,50.0,2.6756467770475507,0.6816720257234726,0
76,2.3978952727983707,21.11111111111111,9.2,9.166666666666666,1.5163474893680884,0.21875,1
77,2.639057329615259,14.666666666666666,12.846153846153847,15.166666666666666,2.8857313783396625,0.3694581280788177,0
78,2.0794415416798357,14.833333333333334,11.285714285714286,4.666666666666667,2.0583881324820035,0.07317073170731707,1
79,2.1972245773362196,19.857142857142858,12.625,6.0,2.659260036932778,0.4731182795698925,1
80,2.639057329615259,9.333333333333334,12.0,15.166666666666666,2.456735772821304,0.59375,0
81,2.1972245773362196,21.0,14.75,6.0,1.580450375560848,0.25925925925925924,3
82,3.044522437723423,11.263157894736842,11.9,35.0,2.0661963149298153,0.7938931297709924,0
83,2.0794415416798357,20.0,15.142857142857142,4.666666666666667,2.0149030205422647,0.3333333333333333,3
84,2.302585092994046,21.625,12.0,7.5,2.1972245773362196,0.3125,1
85,2.1972245773362196,16.428571428571427,15.625,6.0,1.6650077635889111,0.4666666666666667,3
86,2.9444389791664403,19.41176470588235,14.11111111111111,28.5,2.81576089410499,0.5131086142322098,0
87,3.367295829986474,10.222222222222221,12.428571428571429,67.66666666666667,2.017369113037458,0.6534090909090909,0
88,2.1972245773362196,18.285714285714285,12.25,6.0,0.9444616088408514,0.5454545454545454,0
89,3.091042453358316,9.2,13.571428571428571,38.5,2.5610957881455465,0.6694560669456067,0
90,4.290459441148391,3.4507042253521125,12.083333333333334,438.0,2.3453207482547715,0.8850746268656716,2
91,2.833213344056216,10.066666666666666,12.9375,22.666666666666668,2.7124847981700757,0.5971563981042654,0
92,1.9459101490553132,24.0,11.333333333333334,3.5,1.6094379124341003,0.3,1
93,2.772588722239781,12.714285714285714,11.2,20.0,1.1676051601550612,0.16129032258064516,0
94,2.3978952727983707,16.333333333333332,16.8,9.166666666666666,1.9771626925594177,0.19642857142857142,3
95,2.302585092994046,21.125,12.88888888888889,7.5,2.9444389791664403,0.3194444444444444,1
96,2.8903717578961645,12.625,12.647058823529411,25.5,2.2963154799804504,0.6083916083916084,0
